epoch,participant,root_weight,total_network_weight,actual_reward_ngonka,expected_reward_ngonka,loss_ngonka,loss_gonka,claimed,exclusion_height,exclusion_reason,participant_status_at_exclusion,confirmation_ratio,confirmation_ratio_percent,alpha_threshold,ratio_below_alpha,confirmation_weight_before_exclusion,confirmation_weight_at_exclusion,confirmation_weight_delta,event_sequence,event_trigger_height,qwen_submitted_count,qwen_valid_weight,qwen_valid_weight_percent,qwen_result,kimi_submitted_count,kimi_valid_weight,kimi_valid_weight_percent,kimi_result,kimi_preserved_participants,max_single_preserved_kimi_weight,max_single_preserved_kimi_weight_percent,case3_like_signature,signature_reason
273,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np,4848,758715,0,1813742443868,1813742443868,1813.742443868,False,4215708,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,7790,0,-7790,0,4215427,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka1tl5m3vuqsx333v7095ymwjdc4vdk2wd9r5hqws,9226,758715,0,3451647645860,3451647645860,3451.647645860,False,4215708,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14824,0,-14824,0,4215427,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka1naxyjmun6kl23htjdujwd6c5z5avgwapsrmfk3,625,758715,0,233826119516,233826119516,233.826119516,False,4215708,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,657,0,-657,0,4215427,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,8777,758715,0,3283666961599,3283666961599,3283.666961599,False,4215708,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14103,0,-14103,0,4215427,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka1cuwejs77gectp3n32wg8q27hlsa4m3hqspf4ww,644,758715,0,240934433550,240934433550,240.934433550,False,4215708,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,677,0,-677,0,4215427,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,9002,758715,0,3367844364626,3367844364626,3367.844364626,False,4215708,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14464,0,-14464,0,4215427,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,18197,758715,0,6807894234958,6807894234958,6807.894234958,False,4215708,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,32680,0,-32680,0,4215427,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,468,766804,0,173159717563,173159717563,173.159717563,False,4233068,failed_confirmation_poc,INACTIVE,0.3040954501954261,30.4095,0.5,True,492,136,-356,2,4232787,416,612200,79.8379,pass_weight,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:54200:node10;node4;node5;node7;node8;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2888:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le:147637:node1-4xB200,147637,19.2536,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,13812,766804,0,5110431664493,5110431664493,5110.431664493,False,4242738,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14708,0,-14708,4,4242457,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:54200:node10;node7;node8;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4756:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-18;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:117289:s3-8b300-14;s3-8b300-18;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801,117289,15.2958,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,10963,766804,0,4056303383857,4056303383857,4056.303383857,False,4229947,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14789,0,-14789,0,4229666,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-12;s1-8b300-13;s1-8b300-17;s1-8b300-18;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801,105289,13.7309,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,5427,766804,0,2007986724819,2007986724819,2007.986724819,False,4233068,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,7320,0,-7320,2,4232787,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:54200:node10;node4;node5;node7;node8;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2888:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le:147637:node1-4xB200,147637,19.2536,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,1818,766804,0,672658902841,672658902841,672.658902841,False,4233068,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,2452,0,-2452,2,4232787,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:54200:node10;node4;node5;node7;node8;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2888:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le:147637:node1-4xB200,147637,19.2536,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1830lqug50lse998x2lakk4pj5ypfumz5pasz0y,11044,766804,0,4086273334974,4086273334974,4086.273334974,False,4229947,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14897,0,-14897,0,4229666,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-12;s1-8b300-13;s1-8b300-17;s1-8b300-18;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801,105289,13.7309,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,371,766804,0,137269776102,137269776102,137.269776102,False,4232096,failed_confirmation_poc,INACTIVE,0.2905418747002905,29.0542,0.5,True,312,103,-209,1,4231815,320,639375,83.3818,pass_weight,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:54200:node10;node7;node8;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-18;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:117289:s3-8b300-14;s3-8b300-18;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801;gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le:147637:node1-4xB200,147637,19.2536,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np,11017,766804,0,4076283351268,4076283351268,4076.283351268,False,4229947,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14861,0,-14861,0,4229666,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-12;s1-8b300-13;s1-8b300-17;s1-8b300-18;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801,105289,13.7309,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4,11925,766804,0,4412242803293,4412242803293,4412.242803293,False,4229947,failed_confirmation_poc,INACTIVE,0.0696930121983289,6.9693,0.5,True,16086,1019,-15067,0,4229666,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-12;s1-8b300-13;s1-8b300-17;s1-8b300-18;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801,105289,13.7309,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1wkgawwdzj623ss8eywayzdj6qcgr2llygactje,11257,766804,0,4165083206429,4165083206429,4165.083206429,False,4229947,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,15185,0,-15185,0,4229666,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-12;s1-8b300-13;s1-8b300-17;s1-8b300-18;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801,105289,13.7309,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1naxyjmun6kl23htjdujwd6c5z5avgwapsrmfk3,331,766804,0,122469800242,122469800242,122.469800242,False,4229947,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,348,0,-348,0,4229666,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-12;s1-8b300-13;s1-8b300-17;s1-8b300-18;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801,105289,13.7309,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka14tqh62mangwzrma2lgg2dm375rcjzn2ydy8ttm,1754,766804,0,648978941465,648978941465,648.978941465,False,4232096,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,2063,0,-2063,1,4231815,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:54200:node10;node7;node8;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-18;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:117289:s3-8b300-14;s3-8b300-18;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801;gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le:147637:node1-4xB200,147637,19.2536,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1cuwejs77gectp3n32wg8q27hlsa4m3hqspf4ww,361,766804,0,133569782137,133569782137,133.569782137,False,4229947,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,379,0,-379,0,4229666,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-12;s1-8b300-13;s1-8b300-17;s1-8b300-18;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801,105289,13.7309,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,20695,766804,0,7657137510620,7657137510620,7657.137510620,False,4232096,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,31201,0,-31201,1,4231815,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:54200:node10;node7;node8;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-18;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:117289:s3-8b300-14;s3-8b300-18;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801;gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le:147637:node1-4xB200,147637,19.2536,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
274,gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa,10963,766804,0,4056303383857,4056303383857,4056.303383857,False,4229947,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14789,0,-14789,0,4229666,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5427:node218;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:5642:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11832:node217;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:105289:s1-8b300-11;s1-8b300-12;s1-8b300-13;s1-8b300-17;s1-8b300-18;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2833:node1;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:11925:node732;gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds:1818:node801,105289,13.7309,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
275,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,4103,736925,0,1578909807421,1578909807421,1578.909807421,False,4249173,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,7320,0,-7320,0,4248892,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:45333:node9;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:27511:node5;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10431:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2441:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12160:mlnode-201;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4700:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9054:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:62474:la-ey-kimi-3,62474,8.4777,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
